developerid,name,city,administrativedivision,country,founding_year
33082,Firstborn Games,,,,
33083,Spark Plug Games,,,,
33084,RealityBusters.co,,,,
33085,Aggressive Combustion,,,,
33086,Cherry Pie Games,,,,
33087,Wisdom Tree,,,,
33088,MC2 Entertainment,,,,
33089,Hammerson Games,,,,
33090,teedoubleuGAMES,,,,
33091,A and F studios,,,,
33092,边境游戏工作室,,,,
33093,Interdimensional Designs,,,,
33094,"Offworld Games, LLC",,,,
33095,42 Entertainment,Pasadena,California,United States,1993
33096,Andrew Higgins,,,,
33097,Theory Georgiou,,,,
33098,Elemental Games,Vladivostok,,Russia,1999
33099,Wargaming,NicosiaMinsk,,CyprusBelarus,1998
33100,TimeGate Studios,Sugar Land,Texas,United States,1998
33101,FarSight Studios,Big Bear Lake,California,United States,1989
33102,Slant Six Games,Vancouver,British Columbia,Canada,2005
33103,Taito,"Shinjuku, Tokyo",,Japan,1953
33104,Nippon Ichi Software,Kakamigahara,,Japan,1991
33105,Moon Studios,Vienna,,Austria,2010
33106,Blue Tongue Entertainment,Melbourne,Victoria,Australia,1995
33107,Nichibutsu,,,,
33108,Acquire,"Chiyoda, Tokyo",,Japan,1994
33109,HB Studios,Lunenburg,Nova Scotia,Canada,2000
33110,Starbreeze Studios,Uppsala,,Sweden,1998
33111,Culture Publishers,,,,
33112,Lift London,London,England,United Kingdom,2012
33113,HuneX,,,,
33114,P2 Games,,,,
33115,Parker Bros.,,,,
33116,Jupiter,Kyoto,,Japan,1996
33117,Spike,Tokyo,,Japan,1991
33118,Arzest,Yokohama,,Japan,2010
33119,Views,,,,
33120,Outrage Entertainment,Ann Arbor,Michigan,United States,1996
33121,Firefly Studios,London,England,United Kingdom,1999
33122,Seta Corporation,,,,
33123,Gearbox Software,Plano,Texas,United States,1999
33124,Namco Bandai,Tokyo,,Japan,1986
33125,Codemasters,Southam,England,United Kingdom,1985
33126,SuperVillain Studios,Orange County,California,United States,2004
33127,Q-Games,Nakagyō-ku,,Japan,2001
33128,Milestone S.r.l,,,,
33129,CyberConnect2,Fukuoka,,Japan,1996
33130,Storm City Games,,,,
33131,Tantalus Media,Melbourne,Victoria,Australia,1994
33132,Fox Interactive,,,,
33133,Nippon Telenet,,,,
33134,Blueside,Seoul,,South Korea,2003
33135,Gremlin Interactive Ltd,,,,
33136,Keen Software House,Prague,,Czech Republic,2010
33137,Asgard,,,,
33138,Starpath Corp.,,,,
33139,Eat Sleep Play,Salt Lake City,Utah,United States,2007
33140,Retro Studios,Austin,Texas,United States,1998
33141,Visual Concepts,Novato,California,United States,1988
33142,Ascaron,Gütersloh,,Germany,1989
33143,Schell Games,Pittsburgh,Pennsylvania,United States,2002
33144,ZeniMax Online Studios,Hunt Valley,Maryland,United States,2007
33145,Firesprite,Liverpool,England,United Kingdom,2012
33146,Nibris,Kraków,,Poland,2000
33147,Iron Galaxy Studios,Chicago,Illinois,United States,2008
33148,Remedy Entertainment,Espoo,,Finland,1995
33149,Spil Games,Hilversum,,Netherlands,2001
33150,Destineer,,,,
33151,Takuyo,,,,
33152,Astragon,,,,
33153,Infogrames,,,,
33154,Naxat Soft,,,,
33155,UEP Systems,Tokyo,,Japan,1985
33156,SouthPeak Games,,,,
33157,Tag Games,Dundee,Scotland,United Kingdom,2006
33158,Mean Hamster Software,Deer Park,Washington,United States,1985
33159,Kongzhong,Beijing,,China,2002
33160,Blast! Entertainment Ltd,,,,
33161,XPEC Entertainment,Taipei,,Taiwan,2000
33162,Gust,Nagano,,Japan,1993
33163,Arcen Games,Durham,North Carolina,United States,2009
33164,Monster Games,Northfield,Minnesota,United States,1996
33165,Kool Kizz,,,,
33166,D3Publisher,,,,
33167,Monte Cristo,Paris,,France,1995
33168,Three Fields Entertainment,Petersfield,England,United Kingdom,2014
33169,TechnoSoft,,,,
33170,Kadokawa Shoten,,,,
33171,Creative Core,,,,
33172,Nordic Games,,,,
33173,King,Stockholm,,Sweden,2003
33174,Tradewest,,,,
33175,Infocom,Cambridge,Massachusetts,United States,1979
33176,EA Vancouver (formerly Distinctive Software),Burnaby,British Columbia,Canada,1982
33177,Futuremark,Espoo,,Finland,1997
33178,Plenty,,,,
33179,Benesse,,,,
33180,UIG Entertainment,,,,
33181,Black Isle Studios,Orange County,California,United States,1996
33182,DTP Entertainment,,,,
33183,Brøderbund,Eugene,Oregon,United States,1980
33184,Summitsoft,,,,
33185,MediaQuest,,,,
33186,Mindscape,,,,
33187,Kokopeli Digital Studios,,,,
33188,Legacy Interactive,Los Angeles,California,United States,1998
33189,FoxNext,Los Angeles,California,United States,2017
33190,Xbox Game Studios,Redmond,Washington,United States,2002
33191,Easy Interactive,,,,
33192,General Entertainment,,,,
33193,Wizard Video Games,,,,
33194,Yamasa Entertainment,,,,
33195,NEC Interchannel,,,,
33196,Crytek,Frankfurt,,Germany,1999
33197,Swing! Entertainment,,,,
33198,Pixel Federation,Bratislava,,Slovakia,2007
33199,skip Ltd.,Tokyo,,Japan,2000
33200,Gogii Games,Moncton,New Brunswick,Canada,2006
33201,The Farm 51,Gliwice,,Poland,2005
33202,Piacci,,,,
33203,AQ Interactive,Tokyo,,Japan,2005
33204,ESA (formerly Softmax),Seoul,,South Korea,1994
33205,Illusion Softworks,,,,
33206,Sega Sports R&D,Tokyo,,Japan,1994
33207,Big Huge Games,Baltimore,Maryland,United States,2000
33208,Microids,,,,
33209,Tantrumedia,Wirral,England,United Kingdom,2003
33210,Funsta,,,,
33211,StormRegion,Budapest,,Hungary,2001
33212,Men-A-Vision,,,,
33213,Aqua Plus,,,,
33214,Genius Sonority,Tokyo,,Japan,2002
33215,Carbine Studios,Aliso Viejo,California,United States,2005
33216,Penguin Software,Geneva,Illinois,United States,1978
33217,Tommo,,,,
33218,NetherRealm Studios,Chicago,Illinois,United States,2010
33219,Rage Games,Liverpool,England,United Kingdom,1992
33220,Ackkstudios,,,,
33221,Next Level Games,Vancouver,British Columbia,Canada,2002
33222,Ecole,,,,
33223,Nanobit,Zagreb,,Croatia,2008
33224,Nadeo,Paris,,France,2000
33225,Mitchell Corporation,Tokyo,,Japan,1960
33226,Pony Canyon,,,,
33227,MicroProse Software,Hunt Valley,Maryland,United States,1982
33228,Mythic Entertainment,Fairfax,Virginia,United States,1995
33229,PIXELAKES LLC,,,,
33230,Wojciech Krupinski,,,,
33231,ALTAR Interactive,,,,
33232,6 Eyes Studio,,,,
33233,Mute Canary,,,,
33234,Dragonside Studios,,,,
33235,MUVGAMES,,,,
33236,Suspicious Box,,,,
33237,Experius VR,,,,
33238,Dead Genre Studios,,,,
33239,Funforge,,,,
33240,Lapovich,,,,
33241,Invisible Man,,,,
33242,Mindmuscle Games,,,,
33243,Lucid Games,,,,
33244,NEOWIZ,,,,
33245,KarjaSoft,,,,
33246,FreeMinds,,,,
33247,Bombservice,,,,
33248,studio4,,,,
33249,EVR Studio,,,,
33250,Kerberos Productions Inc.,,,,
33251,Benn Powell,,,,
33252,Cockroach Inc.,,,,
33253,David Kilmer,,,,
33254,Robert Wolff and Knut Müller,,,,
33255,Light Arc Studio Ltd,,,,
33256,nonPareil Studios,,,,
33257,cyph3r,,,,
33258,DKWorld Entertainment,,,,
33259,Manic Machine,,,,
33260,Walnut LLC,,,,
33261,Mgsstudio,,,,
33262,Retro Gears,,,,
33263,Golgoth Studio,,,,
33264,Romenics,,,,
33265,Perfuse Entertainment,,,,
33266,Timuz Games,,,,
33267,Reboot Arcade,,,,
33268,One Yuan Games,,,,
33269,makemepulse,,,,
33270,FIRST_UKRAINIAN,,,,
33271,Witan Entertainment,,,,
33272,Moon Spider Studio,,,,
33273,Lockem Reality,,,,
33274,Mt.Bamboo Village,,,,
33275,BerlinGamesClub,,,,
33276,Monocool Interactive,,,,
33277,Virtual Playground,,,,
33278,Muzzy Lane,,,,
33279,Andy Howard Games,,,,
33280,Grip Digital,,,,
33281,Totem games,,,,
33282,CrazyBunch,,,,
33283,SERIOUS*IMPACT WORKS,,,,
33284,Next Friday Interactive,,,,
33285,Shrimmeling Studio,,,,
33286,United Independent Entertainment GmbH,,,,
33287,BANDAI NAMCO Studios Vancouver,,,,
33288,FalconDev,,,,
33289,Sourabh P Hamigi,,,,
33290,Formslingers,,,,
33291,Loria,,,,
33292,KR Game Studios,,,,
33293,Total Mayhem Games,,,,
33294,WhiteNutGames,,,,
33295,nanos GbR,,,,
33296,APPLEMINT,,,,
33297,Gabhel Games,,,,
33298,High Livity Games,,,,
33299,NewHopeGames,,,,
33300,PixelNAUTS,,,,
33301,Megadev,,,,
33302,Gampixi,,,,
33303,GCTV DevTeam,,,,
33304,"PopCap Games, Inc.",,,,
33305,KOGADO STUDIO,,,,
33306,themorfeus,,,,
33307,Dmitry Morozov,,,,
33308,ComixPlay,,,,
33309,SHADE Inc.,,,,
33310,PixelTail Games,,,,
33311,JAYFLGAMES,,,,
33312,Peace,,,,
33313,Amigo VR,,,,
33314,Timedrop Studios,,,,
33315,Splendy Interactive,,,,
33316,Bjoern Grunewald,,,,
33317,Pocket Trap,,,,
33318,Team Arborium,,,,
33319,Synodic Arc,,,,
33320,Poisson Rouge Interactica ltd,,,,
33321,Jerk Circle Media,,,,
33322,MeepHead LLC,,,,
33323,"Catch & Release, LLC",,,,
33324,Crazyant,,,,
33325,Cross-Product,,,,
33326,Alkemi,,,,
33327,CYBERPHO,,,,
33328,Meridian'93,,,,
33329,Lunar Rooster,,,,
33330,Dmitry Petyakin,,,,
33331,Kampai Studio,,,,
33332,Portal Studios,,,,
33333,Samuel Arminana,,,,
33334,Trashmasters,,,,
33335,Clara Lehenaff,,,,
33336,Wish Fang,,,,
33337,db.works,,,,
33338,SelenaJ,,,,
33339,Denys Li,,,,
33340,Axyos Games,,,,
33341,Sos Sosowski,,,,
33342,Bradley Elam,,,,
33343,Mascot Entertainment,,,,
33344,NX Games,,,,
33345,Viron Shake,,,,
33346,Carlos M Martinez,,,,
33347,Pixel Six Games,,,,
33348,Pompi Pompi Entertainment,,,,
33349,Luminy Studios,,,,
33350,AG Directions Inc.,,,,
33351,Hippomancer,,,,
33352,Mikko Nykyri,,,,
33353,Hourences,,,,
33354,SugarHyped,,,,
33355,Sokay,,,,
33356,Wolfgang Lueger,,,,
33357,Dave Gumble,,,,
33358,DaGGaSoft,,,,
33359,Dudarev Alexandr Vladimirovich,,,,
33360,Guilherme Nunes Barbosa,,,,
33361,Jehan Kobe Chang,,,,
33362,zha7,,,,
33363,Pixelsplit,,,,
33364,Centicerise Productions,,,,
33365,Dancing Developers,,,,
33366,AAKIOO,,,,
33367,carlos canizares,,,,
33368,Pouchmouse,,,,
33369,Leapdoctor Games,,,,
33370,MTR,,,,
33371,Blue Wizard Digital,,,,
33372,Real Dynamics,,,,
33373,Martin Ivanov,,,,
33374,Mithis Games,,,,
33375,Tomas Daugela,,,,
33376,Vladimir Shlapak,,,,
33377,Digitalzone,,,,
33378,ANIM•ACE,,,,
33379,Wholetone Games,,,,
33380,Iffy Labs,,,,
33381,Cristian Manolachi,,,,
33382,Burst,,,,
33383,Delmunsoft,,,,
33384,DigitalWolfByte,,,,
33385,Ali Asfand,,,,
33386,"GANBARION Co., Ltd.",,,,
33387,cbinfosystems,,,,
33388,Heathen Engineering,,,,
33389,Jun Zhao,,,,
33390,Shotgun with Glitters,,,,
33391,Fedorov Ilya & Andrew Konovalov,,,,
33392,weltenbauer. Software Entwicklung GmbH,,,,
33393,Ross Edgar,,,,
33394,Aegon Games Ltd,,,,
33395,971 Games,,,,
33396,"Tozai Games, Inc.",,,,
33397,VD-dev,,,,
33398,Alscenic,,,,
33399,Sander Sneek,,,,
33400,Trainwreck Studios,,,,
33401,Wakefield Interactive,,,,
33402,tenacious718,,,,
33403,Roman Revzin,,,,
33404,Jamong Inc.,,,,
33405,Lockem Reality Inc,,,,
33406,Naarassusi Game,,,,
33407,Fakt Software,,,,
33408,Elmwood Game Studios,,,,
33409,Carbomb Software,,,,
33410,Zeboyd Games,,,,
33411,Polovey Alexander,,,,
33412,Iteration 11,,,,
33413,Igry.ru,,,,
33414,NUMENA GmbH,,,,
33415,Madmind Studio,,,,
33416,LearnDistrict Inc.,,,,
33417,iNFINITE Production,,,,
33418,Jam,,,,
33419,Meta Interaction,,,,
33420,BlueDog,,,,
33421,Winter Bloom,,,,
33422,One Wing Cicada,,,,
33423,萌约制作组,,,,
33424,Paul Bird,,,,
33425,Neuronality,,,,
33426,Dcode,,,,
33427,XAREA,,,,
33428,Diamond Cats Studio,,,,
33429,NantG,,,,
33430,Anchora Games,,,,
33431,Black Golem,,,,
33432,Data Realms,,,,
33433,Josh Koenig (Slashandz),,,,
33434,ACQUIRE Corp.,,,,
33435,Limitless Ltd,,,,
33436,Mitorah Games,,,,
33437,SMG Studio,,,,
33438,Super Duper Garrett Cooper,,,,
33439,neonboxgames,,,,
33440,Zeenoh,,,,
33441,Window Licker Games,,,,
33442,The Stork Burnt Down,,,,
33443,Burning Ice Games,,,,
33444,Star Legion,,,,
33445,Cyril Megem,,,,
33446,Half Full Nelson,,,,
33447,Applemint,,,,
33448,fjy741,,,,
33449,PIXYUL,,,,
33450,Kikiwik Games,,,,
33451,Fueled By Rockets,,,,
33452,Studio4,,,,
33453,Lucid Silence Games,,,,
33454,We AR VR,,,,
33455,noiarc,,,,
33456,Fun Ghost's Haunted Fun Factory LLC,,,,
33457,TingThing,,,,
33458,Fragment Production Ltd,,,,
33459,Reborn Games,,,,
33460,Tetabester,,,,
33461,Christian Vandagrift,,,,
33462,Anguis Game Studio,,,,
33463,@VincentLTower,,,,
33464,Lucid Dreaming,,,,
33465,ThinkVirtual LLC,,,,
33466,Trebuchet Entertainment LLC,,,,
33467,Funomena,,,,
33468,Heat Wave Games,,,,
33469,Fedora Collective,,,,
33470,Black Eye Games,,,,
33471,Sushee,,,,
33472,Idea Cabin,,,,
33473,Skunkape Interactive,,,,
33474,Suricate Software,,,,
33475,NEUN Games,,,,
33476,Origin8 Technologies Ltd.,,,,
33477,Virtual World Arcade,,,,
33478,First Game Studio,,,,
33479,Wareberd,,,,
33480,Odd Emu,,,,
33481,BufoProject,,,,
33482,Firebase Industries Ltd.,,,,
33483,Beam Software,,,,
33484,bakno Games,,,,
33485,Usurpator AB,,,,
33486,Playcademy,,,,
33487,Triple Lasers,,,,
33488,Deathink,,,,
33489,Designated Play Space,,,,
33490,Inventive Dingo,,,,
33491,Neopica,,,,
33492,Chemical Bolt,,,,
33493,Dark Illusions Entertainment LLC,,,,
33494,ColloseusX,,,,
33495,Lion game Lion,,,,
33496,Molegato,,,,
33497,Bobbates LLC.,,,,
33498,Paleontology,,,,
33499,Ignatus Zuk and Gonzalo Villagomez,,,,
33500,Hello There AB,,,,
33501,Urchin Games,,,,
33502,55 Revolver,,,,
33503,Cherry Co. Studios,,,,
33504,Studio Odin Inc.,,,,
33505,Quasar,,,,
33506,General Arcade,,,,
33507,Floor59Games,,,,
33508,Frisky Fatal Games,,,,
33509,kivoro,,,,
33510,lamb of game,,,,
33511,Leyline Studios,,,,
33512,JaudaLabs,,,,
33513,Luciano Cargiolli,,,,
33514,17-BIT,,,,
33515,Default Software LLC,,,,
33516,Spicy Tails,,,,
33517,The Hazardous Dude,,,,
33518,Kheops Studio,,,,
33519,Dystopia Interactive,,,,
33520,AnRaEl,,,,
33521,边境巡线人,,,,
33522,YETi CGI,,,,
33523,MadOut Games,,,,
33524,蔷薇千墨游戏组,,,,
33525,Breachgate,,,,
33526,Agafonoff,,,,
33527,あみそ組,,,,
33528,Tibbers,,,,
33529,Decane,,,,
33530,Antimatter Games,,,,
33531,12 Hit Combo,,,,
33532,Kosek.com,,,,
33533,Mebius,,,,
33534,Niko Kivilahti,,,,
33535,2Bit Studios,,,,
33536,ILIN DMITRY IGOREVICH,,,,
33537,Zono,,,,
33538,Sekai VR Ltd.,,,,
33539,phixcat,,,,
33540,Black FishMaker,,,,
33541,.ez Games,,,,
33542,MovingBlocks,,,,
33543,SuperSmashingGreat Games,,,,
33544,Glass of Water Studios,,,,
33545,Sonoshee,,,,
33546,James Patton,,,,
33547,Mangobile,,,,
33548,Munchkin's Lair,,,,
33549,Tender Claws,,,,
33550,FX Game Studio,,,,
33551,Zachary Duer,,,,
33552,CyberLink,,,,
33553,Zirbry Studio,,,,
33554,Rafael Farias,,,,
33555,Evgiz,,,,
33556,Viperante,,,,
33557,me,,,,
33558,The Quantum Astrophysicists Guild,,,,
33559,Isaac Nichols,,,,
33560,Bleeding Edge,,,,
33561,Uruca Game Studio,,,,
33562,Dumbfounded,,,,
33563,Zatun Game Studio,,,,
33564,Drakhar Studio,,,,
33565,Puppygames,,,,
33566,B4T Games,,,,
33567,Gamaya Inc,,,,
33568,Another Circus,,,,
33569,Usa Com,,,,
33570,Kev Jackson,,,,
33571,Gerd Kortemeyer et al.,,,,
33572,Crazysoft Limited,,,,
33573,phime studio LLC,,,,
33574,Wicked Cake Games,,,,
33575,Trino Games,,,,
33576,Three Gates AB,,,,
33577,Blue Ice,,,,
33578,吃了就睡工作室,,,,
33579,Andrew Augustine,,,,
33580,Awakened,,,,
33581,NVYVE® Studios,,,,
33582,Gentlymad Studios,,,,
33583,Last Level,,,,
33584,Inertia Game Studios,,,,
33585,VergeXGamer,,,,
33586,TWOODY PRODUCTIONS,,,,
33587,HumaNature Studios,,,,
33588,Носков Сергей,,,,
33589,Simon Kaley,,,,
33590,Gabriel Entertainment,,,,
33591,Cypics,,,,
33592,Kool2Play Sp. z o.o.,,,,
33593,kqengine,,,,
33594,Frudelsoft,,,,
33595,Swinfjord-Games,,,,
33596,Vladili Rosso,,,,
33597,Boomzap Entertainment,,,,
33598,Stevemata,,,,
33599,MorbidWare,,,,
33600,Milkstone Studios,,,,
33601,Awem Studio,,,,
33602,Project Whitecard Studios Inc.,,,,
33603,Lan Yu,,,,
33604,Leprechaun Games,,,,
33605,Blackrose Industries,,,,
33606,NukaGames,,,,
33607,Orch Star Studios,,,,
33608,Just Amusing Myself Studios,,,,
33609,Gordon Little,,,,
33610,Blagovest Penev,,,,
33611,"Overcloud9, Phantasm Games",,,,
33612,Arcturus,,,,
33613,Invent4 Entertainment,,,,
33614,Chukobyte,,,,
33615,Intropy Games,,,,
33616,Hardy Games,,,,
33617,"Parsec Productions, LLC",,,,
33618,QOVAQ,,,,
33619,Polina Medyanik,,,,
33620,Monticube,,,,
33621,PlayFlock,,,,
33622,1C: Maddox Games,,,,
33623,Dreamworlds,,,,
33624,Eden Agency,,,,
33625,Anvil-Soft,,,,
33626,Thomas Biskup,,,,
33627,Oblom studio,,,,
33628,G2CREW,,,,
33629,Vincae Entertainment,,,,
33630,Dandylion,,,,
33631,64k,,,,
33632,Igrasil Studio LTD,,,,
33633,Flurry Game Studios,,,,
33634,Total Monkery,,,,
33635,CreSpirit,,,,
33636,Noble Master LLC,,,,
33637,ciwolsey,,,,
33638,YCJY,,,,
33639,Nigel Fogden,,,,
33640,MKJ Interactive,,,,
33641,ObsessionSoft,,,,
33642,Sea Green Games,,,,
33643,Slavitica,,,,
33644,Real Maxwell,,,,
33645,dynamicsoulworks,,,,
33646,MADia Entertainment,,,,
33647,Spidermonk Entertainment,,,,
33648,WaRPG Studio,,,,
33649,rakusomoku,,,,
33650,oddonegames,,,,
33651,Afterthought Games,,,,
33652,Chronos VR,,,,
33653,Cairn4,,,,
33654,Funkitron,,,,
33655,TGA Company LLC,,,,
33656,FirstSeed,,,,
33657,Newsight Games,,,,
33658,TACS Games,,,,
33659,Kenny Sun,,,,
33660,Pixel Quality Games,,,,
33661,"Nicalis, Inc.",,,,
33662,Reality Reflection,,,,
33663,Happy Square Productions,,,,
33664,Thibaud Michaud,,,,
33665,Matheus Medeiros,,,,
33666,XLGAMES,,,,
33667,Super Punk Games,,,,
33668,Robotronic Games,,,,
33669,Studios iLLOGIKA,,,,
33670,Rückert Broductions,,,,
33671,Dynamite Whale,,,,
33672,The Future Of Videogames,,,,
33673,VikingVRStudio,,,,
33674,CRASS Studios,,,,
33675,7 Keys Studios,,,,
33676,Platonic Game Studio,,,,
33677,Airtight Games,,,,
33678,Atomic Pond Studios,,,,
33679,RussianDEV,,,,
33680,The Software Farm,,,,
33681,Aerolito,,,,
33682,Epic Fire,,,,
33683,Tamamo Studio,,,,
33684,S.C. 16 BIT NIGHTS S.R.L.,,,,
33685,"Babaroga, LLC",,,,
33686,PyrofrogStudos,,,,
33687,Tailwind Games,,,,
33688,Robot Circus,,,,
33689,Studio Wasabi,,,,
33690,Afterburn,,,,
33691,Freeway Interactive,,,,
33692,SRF Games,,,,
33693,Valut,,,,
33694,Hallid Games,,,,
33695,AN Productions,,,,
33696,DDreams Games,,,,
33697,immersionFX,,,,
33698,William Djalal,,,,
33699,Double Stallion Games,,,,
33700,Starloop Studios SL,,,,
33701,Luxorix Games,,,,
33702,Machineman1357,,,,
33703,Dayn,,,,
33704,Magnetic Realms,,,,
33705,Milky Tea Studios,,,,
33706,TensionSplice,,,,
33707,Goblinz Studio,,,,
33708,Paper Crown Interactive,,,,
33709,PixQuake,,,,
33710,Murray Lorden,,,,
33711,Virtual Basement LLC,,,,
33712,Handyman Studios,,,,
33713,Desertkun,,,,
33714,10x10 Room,,,,
33715,Pauloondra,,,,
33716,Toxic Dog,,,,
33717,Cyberdei,,,,
33718,Toplitz Productions,,,,
33719,Game Master LLC,,,,
33720,Krystian Majewski,,,,
33721,Alibi,,,,
33722,Mike Watson,,,,
33723,Future Proof Games,,,,
33724,Plukit,,,,
33725,Satria_Games,,,,
33726,Jagged Games,,,,
33727,Bento Studio,,,,
33728,James de Silva,,,,
33729,Crownbird,,,,
33730,Zack Wood,,,,
33731,Kadir Demiroğlu,,,,
33732,Billy Goat Entertainment Ltd,,,,
33733,Emilios Manolidis,,,,
33734,Crovax Studios,,,,
33735,Overly Complicated Games,,,,
33736,Inversion Software,,,,
33737,Beard Wizard,,,,
33738,Hummingwarp Interactive,,,,
33739,Yo_Serjio,,,,
33740,Better Games LLC,,,,
33741,Re trope games,,,,
33742,Diablohead,,,,
33743,Evilized Productions,,,,
33744,Vladis Fire,,,,
33745,ZemunBRE,,,,
33746,Masakazu Yanai,,,,
33747,Cleril Calamity Studios,,,,
33748,Creative Cog Games,,,,
33749,Maltakreuz,,,,
33750,Insane Dreamers,,,,
33751,Rage Monster Games,,,,
33752,Narrow Monolith,,,,
33753,John Holmvall,,,,
33754,SpaceGiraff3,,,,
33755,Modern Dream,,,,
33756,QuadraTron Games,,,,
33757,Timewind LLC,,,,
33758,Modern Aeon,,,,
33759,Yann Zunn,,,,
33760,Tapio Holopainen,,,,
33761,EJRGames,,,,
33762,whoopsGames,,,,
33763,Paper Castle Games,,,,
33764,Binary Fusion,,,,
33765,Defiant Development,,,,
33766,"Return To Adventure Mountain, LLC",,,,
33767,Great Helm,,,,
33768,Brahn Games,,,,
33769,Moon and Sea Studios,,,,
33770,Frame Perfect Studios,,,,
33771,Gray Wolf Interactive LLC,,,,
33772,Jorge Lima,,,,
33773,Rock Wale,,,,
33774,AKC,,,,
33775,"JW, Kitty, Jukio, and Dom",,,,
33776,Axiomatic Games,,,,
33777,Thatcher Productions,,,,
33778,Brandon Rabico,,,,
33779,Wyse Games,,,,
33780,Sijawa Production,,,,
33781,RLTY CHK,,,,
33782,Pixel Wonder,,,,
33783,Ebim Studio,,,,
33784,HardHead Games,,,,
33785,roseVeRte,,,,
33786,Groovy Milk,,,,
33787,Mario Almaguer,,,,
33788,kunst-stoff GmbH,,,,
33789,Iceflake Studios,,,,
33790,Roman Makhmutov,,,,
33791,Innersloth,,,,
33792,SpookyFish Games,,,,
33793,Leonardo M A Silva,,,,
33794,Gatling Goat Studios,,,,
33795,Karnage Gaming,,,,
33796,Primitive Studio,,,,
33797,Game Gestalt,,,,
33798,Si7 Studio,,,,
33799,Raging Pygmy Goat Games,,,,
33800,ACE Ed-Venture Studio,,,,
33801,boxedworks,,,,
33802,OneShark,,,,
33803,biplekfp,,,,
33804,Chess no choke games,,,,
33805,Enjoy Games,,,,
33806,Freie Programme Hohenstein,,,,
33807,Silent Legends,,,,
33808,Martin Knopf,,,,
33809,Dr. Cyril Splutterworth,,,,
33810,Studio48,,,,
33811,GPM,,,,
33812,Meteorise,,,,
33813,Zachtronics,,,,
33814,Cardboard Computer,,,,
33815,FossettGaming,,,,
33816,InterSol OOO,,,,
33817,HYPYRYL,,,,
33818,Benjamin Mathis,,,,
33819,Andrew Bates,,,,
33820,Silver Boar Gaming,,,,
33821,Conatus Creative Inc.,,,,
33822,YAGER,,,,
33823,Peηtacle,,,,
33824,Linkus Studio,,,,
33825,Academtech LLC,,,,
33826,Cheat Code Studios,,,,
33827,Hörberg Productions,,,,
33828,Luiz Felipe Da Silva Marian,,,,
33829,BearFighterDev,,,,
33830,Underflow Studios,,,,
33831,tac1402,,,,
33832,Jeroen van Oosten,,,,
33833,Jason Sadler,,,,
33834,Octo Studio,,,,
33835,SQUIX Games,,,,
33836,GMD Studio,,,,
33837,Gerald David Becker,,,,
33838,SunkenFish,,,,
33839,PlayWay S.A.,,,,
33840,PomPom Games,,,,
33841,LookAtMyGame,,,,
33842,Fisher Wagg,,,,
33843,Vectorush,,,,
33844,Attract Mode Games,,,,
33845,Jasper Byrne,,,,
33846,Nuts and Volts Electronics,,,,
33847,EasyWays Team,,,,
33848,Super Awesome Hyper Dimensional Mega Team,,,,
33849,Lyubomir Vasilev,,,,
33850,Early Melon,,,,
33851,smakarov3,,,,
33852,仿生梦 Personal Studio,,,,
33853,The Game Species,,,,
33854,MGstudio,,,,
33855,Static Shell Studios,,,,
33856,Pixel Blade Games,,,,
33857,Icy Donut,,,,
33858,Karabas_Studio,,,,
33859,Rutony Studio,,,,
33860,Softwaves Mini,,,,
33861,Danil Kapylov,,,,
33862,4sdk,,,,
33863,StalkerAlex..,,,,
33864,Koloss Kolektiv,,,,
33865,Frentwick Indie,,,,
33866,Desktop Daydreams Studios,,,,
33867,Blacksword Games,,,,
33868,RedCandleGames,,,,
33869,Galdor Studios,,,,
33870,Mystic Box,,,,
33871,The Foregone Syndicate,,,,
33872,D&K Games Studio,,,,
33873,The Dashing Crate,,,,
33874,Reconnect Software,,,,
33875,Carbon,,,,
33876,Zordix AB,,,,
33877,Norrman Brothers,,,,
33878,Adaptive Game,,,,
33879,Refocus Solutions,,,,
33880,Artless Games,,,,
33881,Incandescent Games,,,,
33882,Revolt and Rebel,,,,
33883,Magic Design Studios,,,,
33884,Maxwell Volz,,,,
33885,Polygrammatic Limited,,,,
33886,JAVELIN OÜ,,,,
33887,魔力乐章,,,,
33888,Clewcat Games,,,,
33889,Digital Mantis,,,,
33890,StrangeLight Games,,,,
33891,Patria Games®,,,,
33892,Bedtime Phobias,,,,
33893,4Realms,,,,
33894,TigerQiuQiu,,,,
33895,Skybox Labs,,,,
33896,Achpile,,,,
33897,Jerseyware Gaming,,,,
33898,CoughCat,,,,
33899,Centipede Game Studios,,,,
33900,Robit Games,,,,
33901,TinyCrease,,,,
33902,Mazen Games,,,,
33903,WetWare / Games,,,,
