gameid,name,requiredage,price
5599,Chronicles of the Sword,,
5600,Chronicles of the Witches and Warlocks,0,3.99
5601,Chronicles of Vinland,0,4.79
5602,Chronicon,0,7.19
5603,Chronicon Apocalyptica,0,4.79
5604,CHRONO,0,0
5605,Chrono Cross,,
5606,Chrono Ghost,0,7.19
5607,Chrono Trigger,,
5608,CHRONO TRIGGER®,0,11.99
5609,ChronoClock,0,22.99
5610,Chronoclysm,0,3.99
5611,Chronology,0,3.99
5612,Chronon,0,8.29
5613,Chronostorm: Siberian Border,0,0.79
5614,Chronus Arc,0,11.69
5615,Chrysler Classic Racing,,
5616,CHUCHEL,0,7.99
5617,ChuChu Rocket!,,
5618,Chuck's Challenge 3D,0,2.89
5619,Chuck E. Cheese's Game Room,,
5620,Chuck E. Cheese's Party Games,,
5621,Chuck E. Cheese's Playhouse,,
5622,Chuck E. Cheese's Sports Games,,
5623,Chuck E. Cheese's Super Collection,,
5624,Chuckie Egg 2017,0,5.99
5625,Chucky,0,0.79
5626,Chunks,0,14.99
5627,Chunky Orbits,0,1.59
5628,ChuSingura46+1 S,0,0
5629,Chuugaku Eitango Target 1800 DS,,
5630,Chuugen no Hasha: Sangoku Shouseiden,,
5631,Chuusotsu! 1st Graduation: Time After Time,0,14.99
5632,CIBOS,0,11.39
5633,CID The Dummy,,
5634,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,,
5635,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,,
5636,CIMA: The Enemy,,
5637,Cinderella Escape 2 Revenge,0,10.99
5638,Cinderella Escape! R12,18,3.99
5639,Cinderella Phenomenon - Otome/Visual Novel,0,0
5640,Cinderella VR,0,7.19
5641,Cinders,0,14.99
5642,Cine Tracer,0,69.99
5643,Cinemaware Anthology: 1986-1991,0,7.99
5644,CINERIS SOMNIA,0,11.39
5645,CINEVEO - VR Cinema,0,22.99
5646,CINEVR - The Movie Theater,0,0
5647,Circa Infinity,0,5.79
5648,Circle Empires,0,5.79
5649,Circle pong,0,0.79
5650,Circle Rally Party,0,6.54
5651,Circle UP,0,2.89
5652,Circles of hell,0,7.19
5653,Circuit Breakers,0,4.99
5654,Circuit Dude,0,4.79
5655,Circuit Slinger,0,0
5656,Circuit Warz,0,0
5657,Circuitous ®,0,2.79
5658,Circuits,0,3.99
5659,Circus Atari,,
5660,Circus Maximus: Chariot Wars,,
5661,Cirque du Soleil,0,0
5662,Citadale - The Ancestral Strain,0,5.79
5663,Citadale: The Legends Trilogy,0,6.99
5664,Citadel 1986,0,1.69
5665,Citadel: Forged with Fire,0,19.49
5666,Citadels,0,10.99
5667,Citalis,0,1.59
5668,Cities in Motion,0,14.99
5669,Cities in Motion 2,0,14.99
5670,Cities in Motion Collection,,
5671,Cities XL 2011,,
5672,Cities XL 2012,,
5673,Cities XL Platinum,0,7.49
5674,Cities XXL,0,7.49
5675,Cities: Skylines,0,22.99
5676,Cities: Skylines Snowfall,,
5677,CitiesCorp Concept - Build Everything on Your Own,0,14.99
5678,Citizens of Earth,0,9.99
5679,Citrouille,0,7.99
5680,CITY BALLS VR,0,15.49
5681,City Builder,0,1.69
5682,City Builder,0,7.19
5683,City Bus Simulator 2018,0,2.89
5684,City Car Driving,0,20.51
5685,City Climber,0,5.19
5686,City Crisis,,
5687,City Defense,0,2.89
5688,City Escaper,0,0.79
5689,City Game Studio,0,12.39
5690,City Life 2008,0,6.99
5691,City Life: World Edition,,
5692,City Monsters,0,0.79
5693,City of Ages: Picture Supportive Text MUD (server and client included),0,3.99
5694,City of Brass,0,15.49
5695,City of Chains,0,5.99
5696,City of Fools,0,5.59
5697,City Of Jade: Imperial Frontier,0,5.79
5698,City of Rott: Streets of Rott,0,0.79
5699,City of sky,0,0.79
5700,City of the Shroud,0,15.49
5701,City Patrol: Police,0,19.49
5702,City Play,0,2.79
5703,City Quest,0,1.69
5704,City Rush,0,6.99
5705,City Siege: Faction Island,0,2.09
5706,City Sweeper - Clean it Fast!,0,3.99
5707,City VR,0,10.99
5708,City Z,0,2.79
5709,City Zombies,0,1.69
5710,CityBattle | Virtual Earth,0,0
5711,CITYCONOMY: Service for your City,0,17.99
5712,cityglitch,0,2.09
5713,Citystate,0,11.9
5714,CivCity: Rome,0,5.99
5715,Civil War II,0,29.99
5716,Civil War: 1861,0,6.99
5717,Civil War: 1862,0,6.99
5718,Civil War: 1863,0,6.99
5719,Civil War: 1864,0,6.99
5720,Civil War: 1865,0,6.99
5721,Civil War: Battle of Petersburg,0,0.79
5722,Civil War: Bull Run 1861,0,6.99
5723,Civil War: Gettysburg,0,6.99
5724,Civil Warfare: Another Bullet In The War,0,0.79
5725,Civilization Beyond Earth: Rising Tide,,
5726,Civilization II,,
5727,Civilization IV: Beyond the Sword,0,5.99
5728,Civilization IV®: Warlords,0,2.99
5729,Civitatem,0,10.29
5730,Clad in Iron: Gulf of Mexico 1864,0,15.49
5731,Clad in Iron: Philippines 1898,0,15.49
5732,Clad in Iron: Sakhalin 1904,0,15.49
5733,Cladun Returns: This Is Sengoku! / クラシックダンジョン 戦国,0,19.99
5734,Cladun X2 / クラシックダンジョンX2,0,6.99
5735,Claire,0,6.99
5736,Clan of Champions,16,1.59
5737,Clandestine,0,14.99
5738,Clandestinity of Elsie,0,3.99
5739,CLANNAD,0,29.99
5740,CLANNAD Side Stories,0,14.99
5741,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,,
5742,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,,
5743,Clans,0,1.99
5744,Clarent Saga: Tactics,0,2.09
5745,Clark | HOOVA VR,0,0
5746,CLASH,0,0
5747,Clash Force,0,3.99
5748,Clash of Castle,0,0.79
5749,Clash of Chefs VR,0,15.49
5750,Clash of Elementalists,,
5751,Clash of Magic VR,0,11.89
5752,Clash of Puppets,0,3.99
5753,Clash of Robots,0,6.99
5754,Clash of the Monsters,0,0
5755,Clash of the Titans,,
5756,Clash of Vessels VR,0,2.79
5757,CLASH! - Battle Arena,0,4.79
5758,Class of Heroes,,
5759,Classic Action: Devilish,,
5760,Classic Card Games 3D,0,14.99
5761,Classic Dungeon X2,,
5762,Classic Dungeon: Fuyoku no Masoujin,,
5763,Classic Fun Collection 5 in 1,0,2.79
5764,Classic NES Series: Bomberman,,
5765,Classic NES Series: Castlevania,,
5766,Classic NES Series: Donkey Kong,,
5767,Classic NES Series: Dr. Mario,,
5768,Classic NES Series: Excitebike,,
5769,Classic NES Series: Ice Climber,,
5770,Classic NES Series: Metroid,,
5771,Classic NES Series: Pac-Man,,
5772,Classic NES Series: Super Mario Bros.,,
5773,Classic NES Series: The Legend of Zelda,,
5774,Classic NES Series: Xevious,,
5775,Classic NES Series: Zelda II: The Adventure of Link,,
5776,Classic Racers,0,4.79
5777,Classic Road,,
5778,Classic Word Games,,
5779,Clatter,0,7.19
5780,Claustrophobia: The Downward Struggle,0,3.49
5781,Claw Breaker,0,7.19
5782,Clawface,0,0
5783,Claws & Feathers,0,4.99
5784,Claws & Feathers 2,0,4.99
5785,Claws of Furry,0,7.19
5786,Claybook,0,11.39
5787,ClayFighter 63 1/3,,
5788,Clazer,0,22.99
5789,Clean'Em Up,0,0
5790,Cleansuit,0,2.89
5791,ClearMem :: Free Up Your RAM,0,7.19
5792,Cleo's Lost Idols,0,0
5793,Clergy Splode,0,0.79
5794,Clergyman,0,2.89
5795,Clever Kids: Creepy Crawlies,,
5796,Clever Kids: Pirates,,
5797,Cliché - Critical Change,0,13.99
5798,Click and Manage Tycoon,0,2.89
5799,Click Space Miner,0,1.69
5800,Click the Business,0,0.79
5801,Click&Fight,0,0.79
5802,Click.O.Fast,0,0.79
5803,ClickBit,0,1.69
5804,Clickdraw Clicker,0,0.79
5805,CLICKER ACHIEVEMENTS - THE IMPOSSIBLE CHALLENGE,0,0.79
5806,Clicker bAdventure,0,2.09
5807,Clicker Guild,0,0
5808,Clicker Heroes,0,0
5809,Clicker Heroes 2,0,23.79
5810,Clicker Planet,0,1.69
5811,Clicker: Glad Valakas,0,1.69
5812,Clicker: Mining Simulator,0,0.79
5813,ClickRaid,0,3.99
5814,Clickteam Fusion 2.5,0,69.99
5815,Cliff Empire,0,5.99
5816,Cliff Hanger,0,3.99
5817,Cliffstone Manor,0,5.79
5818,Climb,0,0
5819,Climbey,0,6.99
5820,Climbtime,0,0
5821,Clinically Dead,0,11.39
5822,Clive Barker's Jericho,,
5823,Clock Simulator,0,0.79
5824,Clock Tower,,
5825,Clock Tower 3,,
5826,Clock Tower II: The Struggle Within,,
5827,Clock Tower: The First Fear,,
5828,Clock Zero: Shuuen no Ichibyou - ExTime,,
5829,Clock Zero: Shuuen no Ichibyou Portable,,
5830,Clocker 铸时匠,0,9.29
5831,Clockwise,0,1.69
5832,ClockwiZZZe,0,2.79
5833,Clockwork,0,2.09
5834,Clockwork Empires,0,22.99
5835,Clockwork Knight,,
5836,Clockwork Tales: Of Glass and Ink,0,6.99
5837,Clone Adventures,0,0.79
5838,Clone Drone in the Danger Zone,0,10.99
5839,Clones,0,0.79
5840,Cloney,0,0
5841,Cloning Clyde,0,3.99
5842,Close Combat - Gateway to Caen,0,29.99
5843,Close Combat - Panthers in the Fog,0,29.99
5844,Close Combat: First to Fight,,
5845,Close Combat: Last Stand Arnhem,0,30.99
5846,Close Me,0,0.79
5847,Close Order,0,3.99
5848,Close the Window!,0,0.79
5849,Close Your Eyes -Anniversary Remake-,0,3.99
5850,Close Your Eyes [Old Version],0,0
5851,Closer Than You Think,0,3.19
5852,Closers,0,0
5853,Closure,0,6.99
5854,Cloud Chasers - Journey of Hope,0,3.99
5855,Cloudbase Prime,0,6.99
5856,Cloudberry Kingdom™,7,8.59
5857,Cloudborn,0,10.99
5858,CloudBound,0,4.99
5859,Cloudbuilt,0,14.99
5860,CloudCity VR,0,8.99
5861,Clouded,0,2.09
5862,Cloudlands : VR Minigolf,0,14.99
5863,cloudphobia,0,4.79
5864,Cloudrift,0,3.99
5865,Cloudy With a Chance of Meatballs,,
5866,Clover no Kuni no Alice: Wonderful Wonder World,,
5867,Clover Tale,0,0
5868,Clown House (Palyaço Evi),0,0
5869,Clown Thug Cop Zombies,0,0
5870,Clown2Beat,0,0
5871,Clu Clu Land,,
5872,Club Dance Party VR,0,11.39
5873,Club Life,0,9.29
5874,Club Lighting,0,4.79
5875,Club Manager 2015,0,6.99
5876,Club Manager 2016,0,14.99
5877,Club Manager 2017,0,19.99
5878,Club Naughty,18,24.99
5879,Club Penguin: Elite Penguin Force,,
5880,Club Penguin: Elite Penguin Force - Herbert's Revenge,,
5881,Club Penguin: Game Day!,,
5882,Clubhouse Games,,
5883,Cluck Yegger in Escape From The Planet of The Poultroid,0,1.99
5884,Cluckles' Adventure,0,1.99
5885,Cludbugz's Twisted Magic,0,3.99
5886,Clue/Cluedo: The Classic Mystery Game,0,11.99
5887,Clumsy Chef,0,2.89
5888,Clumsy Fred,0,0.79
5889,Clumsy Knight,0,1.99
5890,Clumsy Knights : Threats of Dragon,0,2.09
5891,Clumsy Moose Season,0,7.19
5892,Cluster Dust,0,1.69
5893,ClusterDisaster,0,3.99
5894,ClusterPuck 99,0,7.19
5895,Clustertruck,0,10.99
5896,Clutch,0,6.99
5897,"Clutter 7: Infinity, Joe's Ultimate Quest",0,6.99
5898,CMD 2048,0,0.79
5899,Cmoar VR Cinema,0,6.99
5900,CMT Presents: Karaoke Revolution Country,,
5901,CMYW,0,2.79
5902,CO-OP : Decrypted,0,6.99
5903,Co-op SNEK Online,0,2.09
5904,Coach Bus Simulator Parking,0,3.99
5905,Coal Man Clicker,0,0.79
5906,COAST GUARD,0,13.49
5907,Coaster,0,3.99
5908,Coaster of Carnage VR,0,0.79
5909,Coastiality,0,7.19
5910,Cobalt,0,11.39
5911,Cobalt WASD,0,4.99
5912,Cobi Treasure Deluxe,0,1.99
5913,Cobos,0,0
5914,Cockroach Simulator,0,0.79
5915,Cockroach VR,0,1.59
5916,Coconut Queen,0,6.99
5917,Cocoto Kart Racer,,
5918,Cocoto Magic Circus,,
5919,Code 7: A Story-Driven Hacking Adventure,0,4.79
5920,Code 9,0,1.99
5921,Code Brown,0,2.89
5922,CODE CRACKER 代码破译者,0,6.19
5923,Code Geass: Hangyaku no Lelouch,,
5924,Code Geass: Hangyaku no Lelouch - Lost Colors,,
5925,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,,
5926,Code Lyoko,,
5927,Code Lyoko: Fall of X.A.N.A.,,
5928,Code Lyoko: Quest for Infinity,,
5929,Code Name: Origin,0,3.99
5930,Code Name: S.T.E.A.M.,,
5931,Code of Princess,0,10.99
5932,Code R,,
5933,Code World,0,3.99
5934,Code:Realize - Sousei no Himegimi,,
5935,Code51:Mecha Arena,12,15.49
5936,Coded Arms,,
5937,Coded Arms: Contagion,,
5938,Coded Soul: Uke Keigareshi Idea,,
5939,Codename CURE,0,0
5940,Codename Ghost Hunt,0,3.99
5941,Codename Tenka,,
5942,Codename: Kids Next Door: Game Boy Advance Video Volume 1,,
5943,Codename: Kids Next Door: Operation S.O.D.A.,,
5944,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,,
5945,Codename: Panzers - Cold War,0,13.99
5946,Codename: Panzers Cold War,,
5947,Codename: Panzers Complete Collection,,
5948,Codename: Panzers Phase Two,,
5949,"Codename: Panzers, Phase One",0,13.99
5950,"Codename: Panzers, Phase Two",0,13.99
5951,Codename: Phantom,18,3.99
5952,CodeRed: Agent Sarah's Story - Day one,0,7.19
5953,CodeSpells,0,14.99
5954,Codex of Victory,0,10.99
5955,Coffee Crawl,0,3.99
5956,Coffee Crisis,0,7.19
5957,Coffee Pixes,0,0.79
5958,Coffee Pot Terrarium,0,3.99
5959,Coffee Run,0,0
5960,Coffee Shop Tycoon,0,5.19
5961,Coffee Trainer VR,0,0
5962,Coffee VendoR,0,0
5963,CoffeeBiz Tycoon,0,7.19
5964,Coffence,0,10.99
5965,Coffin Dodgers,0,8.99
5966,Coffin of Ashes,0,4.99
5967,COG (Center Of Gravity),0,4.79
5968,Cogito,0,4.79
5969,Cogmind,0,15.49
5970,Cognition: An Erica Reed Thriller,0,10.99
5971,Cognizant Protocol,0,1.99
5972,Cognizer,0,0
5973,Cogs and Cowboys,0,2.09
5974,Coin-Op Kingdom,0,5.49
5975,Coin Pusher,0,0.79
5976,Coinon,0,2.09
5977,CoLab,0,3.99
5978,Cold Bite,0,0.79
5979,Cold Blooded Cube,0,2.09
5980,Cold Cable: Lifeshift,0,0.79
5981,Cold Fear,,
5982,Cold Fear™,0,4.29
5983,Cold Iron - Quick Draw Western Duels,0,10.99
5984,Cold Space,0,4.79
5985,Cold Stone Creamery: Scoop It Up,,
5986,Cold Vengeance,0,7.19
5987,Cold War,0,4.49
5988,Cold Waters,0,29.99
5989,Cold Winter,,
5990,Coldfall,0,2.09
5991,Coldfire Keep,0,2.89
5992,ColecoVision Flashback,0,14.99
5993,Colette's Sugar Madness,0,3.99
5994,Colin McRae Rally,,
5995,Colin McRae Rally 04,,
5996,Colin McRae Rally 2.0,,
5997,Colin McRae Rally 2005,,
5998,Colin McRae Rally 3,,
5999,COLINA: Legacy,0,7.19
6000,Collapse,0,14.99
6001,Collar x Malice,,
6002,College Hoops 2K6,,
6003,College Hoops 2K7,,
6004,College Hoops 2K8,,
6005,College Slam,,
6006,Collide,0,7.19
6007,Collider,0,1.99
6008,Collision Course,0,7.99
6009,Collisions,0,2.89
6010,Colo Grid Zation,0,2.89
6011,Colonial Conquest,0,6.99
6012,Colonies Online,0,10.99
6013,Colonization of the Moon,0,0.79
6014,Colonumbers,0,0.79
6015,Colony,0,0.79
6016,Colony,0,1.69
6017,Colony Assault,0,1.69
6018,Colony On Mars,0,1.69
6019,Colony Prospector,0,3.99
6020,Colony Survival,0,15.49
6021,Colony Wars,,
6022,Colony Wars III: Red Sun,,
6023,Colony Wars: Vengeance,,
6024,Color Assembler,0,5.59
6025,Color By,0,6.99
6026,Color by Number - Pixel Draw,0,1.69
6027,Color by Numbers - Animals,0,4.49
6028,Color by Numbers - Christmas,0,3.49
6029,Color by Numbers - Dinosaurs,0,4.49
6030,Color by Numbers - Flowers,0,4.49
6031,Color by Numbers - Halloween,0,3.49
6032,Color Chain,0,0.79
6033,Color Chaos,0,0.79
6034,Color Chemistry,0,1.59
6035,Color Circle,0,0.99
6036,Color Cross,,
6037,Color Guardians,0,11.39
6038,Color Jumper,0,3.99
6039,Color Knight,0,3.99
6040,Color Party,0,0.79
6041,Color Path,0,0.79
6042,Color Symphony,0,0
6043,Color Symphony 2,0,6.99
6044,Color Syndrome,0,0.79
6045,Colorcers,0,0.79
6046,ColorCode,0,1.99
6047,Colorful Life,0,0
6048,Coloring Book,0,0.79
6049,Coloring Game,0,0
6050,Coloring Pixels,0,0
6051,Colorless Life,0,1.59
6052,Colortone,0,0.79
6053,Colorvore,0,0.79
6054,Colorzzle,0,1.69
6055,Colossal Kaiju Combat™: Kaijuland Battles,0,3.99
6056,Colosse,0,0
6057,Colosseum: Road to Freedom,,
6058,Colour Bind,0,6.99
6059,Colour Box,0,0
6060,Colourise,0,6.49
6061,Colourless,0,2.09
6062,Colours of Magic: Aqua Teeter,0,0.79
6063,Colt Express,0,4.99
6064,Coma: Mortuary,0,4.79
6065,Comanche 4,0,6.99
6066,Combat,,
6067,Combat Air Patrol 2: Military Flight Simulator,0,22.99
6068,Combat Arms: Reloaded,0,0
6069,Combat Cats,0,1.99
6070,Combat Core,0,11.99
6071,Combat Elite: WWII Paratroopers,,
6072,Combat Flight Simulator 3: Battle for Europe,,
6073,COMBAT INSTINCT,0,11.39
6074,Combat Mission: Shock Force,,
6075,Combat Monsters,0,0
6076,Combat of Giants: Dinosaurs 3D,,
6077,Combat Racers,0,4.99
6078,Combat Rush,0,0.99
6079,Combat Tested,0,15.49
6080,Combat Wings: Battle of Britain,0,4.99
6081,Combat Wings: The Great Battles of WWII,,
6082,Combat: Task Force 121,,
6083,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,,
6084,Combine War Toys,0,5.79
6085,Combo Jumper,0,7.19
6086,Comedy Night,0,3.99
6087,Comedy Quest,0,0
6088,Comet Crasher,0,0
6089,COMET STRIKE,0,6.99
6090,Comets Wake,0,0
6091,CometStriker,0,7.19
6092,Comic Book Hero: The Greatest Cape,0,14.99
6093,Coming Out on Top,0,11.39
6094,Comit the Astrodian,0,0.79
6095,Comit the Astrodian 2,0,0.79
6096,ComixPlay #1: The Endless Incident,0,4.99
6097,Commanager Tycoon,0,8.29
6098,Command & Conquer,,
6099,Command & Conquer 3: Deluxe Edition,,
6100,Command & Conquer 3: Kane's Wrath,0,9.99
6101,Command & Conquer 3: Tiberium Wars,0,9.99
6102,Command & Conquer 4: Tiberian Twilight,0,9.99
6103,Command & Conquer Collection,,
6104,Command & Conquer Renegade,,
6105,Command & Conquer: Red Alert,,
6106,Command & Conquer: Red Alert 2,,
6107,Command & Conquer: Red Alert 3,0,9.99
6108,Command & Conquer: Red Alert 3 - Uprising,0,9.99
6109,Command & Conquer: Red Alert 3 Ultimate Edition,,
6110,Command & Conquer: Red Alert Retaliation,,
6111,Command & Conquer: The First Decade,,
6112,Command & Conquer: Tiberian Sun,,
6113,Command HQ,0,4.99
6114,Command Ops 2,0,0
6115,Command: Chains of War,0,14.99
6116,Command: Desert Storm,0,15.49
6117,Command: Modern Air / Naval Operations WOTY,0,60.99
6118,Command: Northern Inferno,0,14.99
6119,Command: Shifting Sands,0,15.49
6120,Command: The Silent Service,0,15.49
6121,Commander Cool 2,0,1.99
6122,Commander Keen,0,2.99
6123,Commander: Conquest of the Americas,0,7.99
6124,Commander: The Great War,0,22.99
6125,Commando,,
6126,Commando Fodder: War Dogs,0,1.69
6127,Commando Jack,0,5.79
6128,Commando: Steel Disaster,,
6129,Commandos 2: Men of Courage,0,3.99
6130,Commandos 3: Destination Berlin,0,3.99
6131,Commandos: Behind Enemy Lines,0,3.99
6132,Commandos: Beyond the Call of Duty,0,3.99
6133,Commandos: Strike Force,,
6134,Commands & Colors: Ancients,0,15.49
6135,Commands & Colors: The Great War,0,14.99
6136,Commercium,0,10.99
6137,Committed: Mystery at Shady Pines - Premium Edition,0,6.19
6138,Common Hanzi Quiz - Simplified Chinese,0,2.99
6139,Community College Hero: Knowledge is Power,0,3.99
6140,Community College Hero: Trial by Fire,0,2.89
6141,Community Garden,0,7.19
6142,Community Inc,0,10.99
6143,Companion,0,6.99
6144,Company of Heroes,0,0
6145,Company of Heroes - Legacy Edition,18,0
6146,Company of Heroes 2,18,14.99
6147,Company of Heroes: Anthology,,
6148,Company of Heroes: Opposing Fronts,0,9.99
6149,Company of Heroes: Tales of Valor,0,9.99
6150,ComPet - Epic Beast Battles,0,0
6151,COMPLEX a VR Puzzle Game,0,1.69
6152,CompliKATed,0,3.99
6153,COMPOUND,0,14.99
6154,Computer Tycoon,0,15.49
6155,Comrades and Barons: Solitaire of Bloody 1919,0,5.79
6156,Con Amore,0,3.99
6157,Conan,,
6158,Conan Exiles,18,33.99
6159,Conan the mighty pig,0,0.79
6160,Conarium,0,14.99
6161,Concealed Intent,0,11.39
6162,Conception II: Children of the Seven Stars,0,14.99
6163,Conception: Please Give Birth to My Child!,,
6164,Conclave,0,7.19
6165,CONCLUSE,0,0
6166,Conclusion,0,1.59
6167,ConcPerfect 2017,0,0.79
6168,Concrete and Steel,0,9.99
6169,Concrete Jungle,0,5.19
6170,Concurrency,0,0.79
6171,Concursion,0,3.99
6172,Condemned 2: Bloodshot,,
6173,Condemned: Criminal Origins,18,9.99
6174,Condition Red,0,3.99
6175,Conduct DELUXE!,0,7.19
6176,Conductor,0,6.99
6177,Conduit 2,,
6178,Confederate Express,0,7.19
6179,Confess My Love,0,0
6180,Conflicks - Revolutionary Space Battles,0,4.99
6181,Conflict Desert Storm™,0,4.99
6182,Conflict of Heroes: Awakening the Bear,0,22.99
6183,CONFLICT OF NATIONS: WORLD WAR 3,0,0
6184,Conflict Zone,,
6185,Conflict: Denied Ops,0,3.99
6186,Conflict: Desert Storm,,
6187,Conflict: Desert Storm II - Back to Bagdhad,,
6188,Conflict: Global Terror,,
6189,Conflict: Vietnam,,
6190,ConflictCraft,0,1.99
6191,Confrontation,0,6.99
6192,Conga Master,0,7.99
6193,Congo Bongo,,
6194,Congo Merc,0,3.99
6195,Congresswolf,0,2.89
6196,Coniclysm,0,3.99
6197,Conjuntalia,0,0.79
6198,Conjure Strike,0,11.39
6199,Conjuror's Eye,0,0.79
6200,Conker's Bad Fur Day,,
6201,Conker: Live And Reloaded,,
6202,connect - Virtual Home (3D or VR),0,0
6203,Connect Four / Perfection / Trouble,,
6204,conNEcT01,0,0.79
6205,Connected Hearts - Visual novel,0,0
6206,Connectome:Pain Control,0,5.79
6207,Conquer,0,7.19
6208,Conqueror's Blade,0,11.39
6209,Conquest of Elysium 3,0,6.99
6210,Conquest of Elysium 4,0,18.99
6211,Conquest of the New World,0,6.99
6212,Conquest: Frontier Wars,0,4.79
6213,Conran - The dinky Raccoon,0,3.99
6214,CONSORTIUM,0,6.99
6215,Consortium: The Tower,0,18.99
6216,Constant C,0,6.99
6217,Constantine,,
6218,Constellation Distantia,0,3.99
6219,Constricted VR,0,0.79
6220,Constricting Cubes,0,0.79
6221,Construct PRO,0,5.79
6222,Construct: Embers of Life,0,0
6223,Construct: Escape the System,0,5.59
6224,Construction Charlie,0,0
6225,Construction Machines 2014,0,4.99
6226,Construction Machines Simulator 2016,0,6.99
6227,Construction Simulator 2 US - Pocket Edition,0,9.29
6228,Construction Simulator 2015,0,10.99
6229,Construction Truck Simulator,0,11.39
6230,Constructor,0,24.99
6231,Constructor Classic 1997,0,3.99
6232,Consummate:Missing World,0,1.99
6233,Contact,,
6234,Contact : Last Defence,0,4.99
6235,Contact Draw: Bowling,0,0.79
6236,Contact Draw: Football,0,0.79
6237,Contagion,0,6.99
6238,Contagion VR: Outbreak,0,15.49
6239,Containment,0,1.69
6240,CONTAINMENT,0,3.99
6241,Containment Corps,0,0
6242,Containment Initiative,0,6.99
6243,Containment Initiative: PC Standalone,0,0.79
6244,Containment Protocol,0,2.79
6245,Containment: The Zombie Puzzler,0,3.99
6246,CONTASION 2,0,4.99
6247,Contender 2,,
6248,Content Creator Simulator,0,0.79
6249,Continent of the Ninth Seal,0,0
6250,CONTINUE,0,7.49
6251,Continue?9876543210,0,6.99
6252,Continuous Girl,0,1.69
6253,Contra 4,,
6254,Contra Advance: The Alien Wars EX,,
6255,Contra III: The Alien Wars,,
6256,Contra: Legacy of War,,
6257,Contra: Shattered Soldier,,
6258,Contract,0,1.99
6259,Contract With The Devil,0,3.99
6260,CONTRACTED,0,1.69
6261,Contractors,0,15.49
6262,Contradiction - Spot The Liar!,12,6.99
6263,Contraption Maker,0,7.19
6264,Contrast,0,8.49
6265,Control Craft 3,0,3.99
6266,Controller Companion,0,1.99
6267,Controllers Battery Indicator,0,1.69
6268,ControlMyJoystick,0,15.49
6269,Conveyor VR,0,7.19
6270,Convicted Galaxy,0,11.39
6271,Convoy,0,9.99
6272,Cook Wars,,
6273,"Cook, Serve, Delicious!",0,6.99
6274,"Cook, Serve, Delicious! 2!!",0,9.99
6275,Cookie & Cream,,
6276,Cookies vs. Claus,0,2.09
6277,Cooking Dash®,0,7.49
6278,Cooking Mama,,
6279,Cooking Mama 2: Dinner With Friends,,
6280,Cooking Mama 3: Shop & Chop,,
6281,Cooking Mama 4: Kitchen Magic!,,
6282,Cooking Mama 5: Bon Appetit!,,
6283,Cooking Mama: Cook Off,,
6284,Cooking Mama: My Sweets Shop,,
6285,Cooking Mama: World Kitchen,,
6286,Cooking Witch,0,1.69
6287,Cool Boarders,,
6288,Cool Boarders 2,,
6289,Cool Boarders 2001,,
